fraud_id,fraud_type,location,date_reported,amount_loss,reported_by,age,channel,is_preventable,fraud_detected_at,risk_score
FRAUD-8278889,Employment Fraud,Ontario,2025-02-02,9272.07,police,82,email,True,Initiation,0.61
FRAUD-6003111,Investment Fraud,Ontario,2024-05-05,9741.35,police,63,in-person,True,Completion,0.56
FRAUD-9394627,Payment Fraud,Ontario,2025-01-17,976.34,police,60,in-person,False,Completion,0.17
FRAUD-4616511,Other,Ontario,2024-10-10,3355.11,victim,60,in-person,False,Processing,0.1
FRAUD-5532604,Payment Fraud,Ontario,2024-06-17,8031.83,victim,67,phone,True,Processing,0.29
FRAUD-1766015,Investment Fraud,Ontario,2024-05-28,2629.71,employer,44,email,True,Completion,0.75
FRAUD-5852893,Online Shopping,Ontario,2025-01-29,1891.7,police,61,in-person,True,Completion,0.71
FRAUD-3587122,Payment Fraud,Ontario,2024-11-01,7641.36,police,73,email,True,Initiation,0.86
FRAUD-3753351,Government-Related,Ontario,2024-11-28,6372.64,employer,71,in-person,True,Initiation,0.62
FRAUD-8383509,Payment Fraud,Ontario,2024-12-16,2566.54,victim,39,email,True,Processing,0.37
FRAUD-2073759,Identity Fraud,Ontario,2024-08-17,9997.04,employer,69,email,True,Initiation,0.44
FRAUD-2074890,Payment Fraud,Ontario,2024-08-22,1639.09,victim,68,phone,True,Initiation,0.29
FRAUD-3625735,Employment Fraud,Ontario,2024-04-19,1131.36,employer,85,email,True,Completion,0.9
FRAUD-9829034,Online Shopping,Ontario,2025-03-25,9280.13,victim,40,email,False,Initiation,0.75
FRAUD-1836189,Investment Fraud,Ontario,2024-05-24,807.79,employer,80,in-person,False,Completion,0.45
FRAUD-3220792,Government-Related,Ontario,2025-03-09,3655.24,victim,70,phone,True,Processing,0.13
FRAUD-1826596,Online Shopping,Ontario,2025-01-18,566.3,police,35,in-person,True,Initiation,0.32
FRAUD-9505943,Government-Related,Ontario,2024-08-07,3810.12,victim,77,phone,True,Completion,0.1
FRAUD-4821751,Employment Fraud,Ontario,2024-05-21,9399.22,victim,78,phone,True,Initiation,0.66
FRAUD-9115504,Identity Fraud,Ontario,2025-03-30,8838.32,victim,76,phone,False,Initiation,0.69
FRAUD-4926909,Online Shopping,Ontario,2025-02-08,4736.79,police,52,email,True,Completion,0.1
FRAUD-5536090,Health Fraud,Ontario,2025-01-26,2483.28,employer,19,email,False,Processing,0.26
FRAUD-4253172,Identity Fraud,Ontario,2025-01-08,791.53,employer,66,email,False,Completion,0.75
FRAUD-3105757,Online Shopping,Ontario,2025-02-26,9398.32,police,46,in-person,True,Initiation,0.49
FRAUD-5237580,Investment Fraud,Ontario,2024-12-14,7448.45,employer,55,phone,False,Initiation,0.64
FRAUD-1074139,Government-Related,Ontario,2024-09-21,8255.13,victim,60,email,False,Processing,0.86
FRAUD-4882409,Payment Fraud,Ontario,2025-03-22,1363.77,victim,41,in-person,True,Completion,0.66
FRAUD-8232032,Employment Fraud,Ontario,2024-09-24,9739.23,victim,37,email,False,Processing,0.31
FRAUD-1651019,Payment Fraud,Ontario,2025-01-15,3303.09,police,84,email,True,Processing,0.71
FRAUD-6722142,Online Shopping,Ontario,2024-07-03,7587.11,police,76,phone,False,Initiation,0.49
FRAUD-5436651,Online Shopping,Ontario,2025-02-18,1124.39,employer,22,email,True,Completion,0.28
FRAUD-7863680,Identity Fraud,Ontario,2024-06-11,8510.45,police,66,email,True,Initiation,0.4
FRAUD-4673052,Identity Fraud,Ontario,2024-08-29,2617.25,employer,75,in-person,False,Initiation,0.24
FRAUD-7953532,Payment Fraud,Ontario,2025-02-17,6570.33,employer,63,in-person,True,Completion,0.23
FRAUD-9993854,Other,Ontario,2024-05-31,2900.66,victim,19,email,True,Completion,0.43
FRAUD-6549182,Online Shopping,Ontario,2025-01-24,1729.47,victim,45,in-person,True,Processing,0.27
FRAUD-6577843,Payment Fraud,Ontario,2024-06-08,3899.48,victim,35,in-person,True,Processing,0.66
FRAUD-3873032,Employment Fraud,Ontario,2024-09-27,9955.9,police,71,email,False,Initiation,0.33
FRAUD-3862956,Identity Fraud,Ontario,2024-04-05,3777.29,employer,35,in-person,False,Processing,0.55
FRAUD-9496758,Investment Fraud,Ontario,2025-01-20,2864.84,victim,59,phone,True,Processing,0.12
FRAUD-1200767,Investment Fraud,Ontario,2024-06-06,1061.76,employer,33,phone,True,Processing,0.87
FRAUD-9855867,Online Shopping,Ontario,2024-06-29,3805.6,police,60,in-person,False,Initiation,0.37
FRAUD-5363727,Payment Fraud,Ontario,2024-12-06,3067.37,victim,48,in-person,True,Initiation,0.67
FRAUD-8007972,Other,Ontario,2024-07-27,6868.34,police,47,email,True,Initiation,0.2
FRAUD-9214060,Identity Fraud,Ontario,2024-12-14,9910.42,employer,41,phone,False,Initiation,0.85
FRAUD-6201382,Identity Fraud,Ontario,2025-01-23,3789.1,victim,28,phone,True,Completion,0.67
FRAUD-8792651,Employment Fraud,Ontario,2025-01-01,7412.04,police,55,email,False,Initiation,0.6
FRAUD-3552974,Payment Fraud,Ontario,2024-06-17,8636.15,victim,77,in-person,False,Processing,0.42
FRAUD-3008929,Identity Fraud,Ontario,2025-02-11,1865.15,police,51,email,True,Initiation,0.74
FRAUD-3701158,Payment Fraud,Ontario,2025-02-12,2667.27,police,46,email,True,Initiation,0.62
FRAUD-3397893,Online Shopping,Ontario,2024-07-30,948.41,police,36,email,True,Initiation,0.24
FRAUD-2570955,Online Shopping,Ontario,2025-01-25,1978.04,employer,26,email,True,Initiation,0.7
FRAUD-7342475,Payment Fraud,Ontario,2024-04-19,8052.05,employer,46,phone,True,Processing,0.58
FRAUD-4861307,Employment Fraud,Ontario,2024-10-23,2572.56,employer,50,phone,True,Processing,0.28
FRAUD-5653542,Investment Fraud,Ontario,2024-10-28,2034.48,employer,61,email,True,Initiation,0.6
FRAUD-7523409,Investment Fraud,Ontario,2025-02-14,5660.65,victim,69,email,True,Initiation,0.81
FRAUD-8153200,Identity Fraud,Ontario,2025-03-31,9952.27,police,64,in-person,False,Initiation,0.49
FRAUD-5369565,Investment Fraud,Ontario,2024-11-20,9565.5,police,28,in-person,False,Completion,0.47
FRAUD-1916817,Payment Fraud,Ontario,2024-04-15,5012.8,victim,78,phone,False,Initiation,0.42
FRAUD-8913470,Identity Fraud,Ontario,2024-11-16,8971.35,police,59,in-person,True,Processing,0.16
FRAUD-2753445,Health Fraud,Ontario,2024-08-20,4454.04,employer,37,in-person,False,Completion,0.38
FRAUD-4990637,Health Fraud,Ontario,2025-03-14,2750.83,victim,47,phone,True,Processing,0.73
FRAUD-2111895,Identity Fraud,Ontario,2025-02-17,4825.95,police,44,in-person,False,Processing,0.27
FRAUD-4289530,Employment Fraud,Ontario,2024-04-12,1879.25,victim,21,phone,True,Processing,0.56
FRAUD-3548183,Health Fraud,Ontario,2025-02-02,3158.32,victim,69,email,False,Processing,0.62
FRAUD-6316488,Online Shopping,Ontario,2024-10-21,9832.64,employer,62,phone,True,Initiation,0.28
FRAUD-3216825,Payment Fraud,Ontario,2025-03-09,6044.61,police,64,phone,True,Initiation,0.82
FRAUD-7550609,Employment Fraud,Ontario,2025-02-22,4023.47,employer,67,in-person,True,Processing,0.66
FRAUD-5715279,Identity Fraud,Ontario,2024-06-22,4919.86,victim,51,email,True,Processing,0.75
FRAUD-5362936,Online Shopping,Ontario,2024-11-13,9788.13,victim,42,phone,True,Initiation,0.75
FRAUD-8204839,Payment Fraud,Ontario,2024-07-31,2306.22,victim,79,phone,True,Processing,0.59
FRAUD-5806821,Investment Fraud,Ontario,2024-04-03,8819.52,employer,45,phone,False,Initiation,0.89
FRAUD-9772204,Payment Fraud,Ontario,2024-10-03,3267.61,victim,55,in-person,False,Completion,0.71
FRAUD-5170457,Investment Fraud,Ontario,2024-05-01,3326.28,employer,45,in-person,False,Processing,0.33
FRAUD-9041049,Payment Fraud,Ontario,2024-08-30,1840.01,victim,40,in-person,True,Processing,0.56
FRAUD-7396293,Online Shopping,Ontario,2024-12-03,5002.7,victim,51,email,False,Initiation,0.47
FRAUD-6076810,Employment Fraud,Ontario,2024-09-24,9324.36,employer,76,email,False,Initiation,0.86
FRAUD-9290399,Employment Fraud,Ontario,2024-04-14,3042.14,employer,80,email,True,Initiation,0.9
FRAUD-4897370,Payment Fraud,Ontario,2024-06-18,9095.62,employer,55,phone,True,Completion,0.39
FRAUD-2362968,Health Fraud,Ontario,2024-05-01,9830.46,police,20,phone,False,Initiation,0.29
FRAUD-4092990,Payment Fraud,Ontario,2024-06-14,5551.54,victim,55,phone,True,Initiation,0.15
FRAUD-1793285,Payment Fraud,Ontario,2024-07-27,2978.97,victim,39,in-person,True,Completion,0.77
FRAUD-8742688,Online Shopping,Ontario,2024-11-29,2737.84,employer,64,email,False,Completion,0.74
FRAUD-6701855,Employment Fraud,Ontario,2024-06-25,5791.5,employer,35,in-person,True,Initiation,0.11
FRAUD-3800604,Online Shopping,Ontario,2024-08-21,4761.09,police,21,email,False,Processing,0.86
FRAUD-3443581,Employment Fraud,Ontario,2024-10-05,5170.68,employer,48,phone,True,Completion,0.9
FRAUD-8691124,Payment Fraud,Ontario,2024-09-21,3277.72,victim,84,email,False,Completion,0.76
FRAUD-4593020,Payment Fraud,Ontario,2024-08-30,9998.16,victim,19,phone,True,Initiation,0.79
FRAUD-9592663,Online Shopping,Ontario,2025-02-07,7376.48,employer,72,phone,True,Completion,0.46
FRAUD-5322073,Payment Fraud,Ontario,2024-10-16,3110.37,victim,67,in-person,True,Initiation,0.19
FRAUD-9229926,Government-Related,Ontario,2024-09-24,4968.7,employer,54,in-person,True,Completion,0.75
FRAUD-9181997,Payment Fraud,Ontario,2024-12-24,4827.66,employer,78,phone,True,Processing,0.12
FRAUD-1182399,Other,Ontario,2025-03-22,9583.61,victim,35,phone,True,Initiation,0.54
FRAUD-6891854,Employment Fraud,Ontario,2025-01-12,6010.66,employer,54,phone,False,Initiation,0.82
FRAUD-6965634,Payment Fraud,Ontario,2025-01-02,3783.32,employer,30,phone,False,Initiation,0.41
FRAUD-8060643,Payment Fraud,Ontario,2025-03-15,7997.66,employer,66,in-person,False,Processing,0.27
FRAUD-5025597,Online Shopping,Ontario,2024-04-01,1049.03,employer,30,email,False,Initiation,0.73
FRAUD-7660316,Employment Fraud,Ontario,2024-06-19,5171.57,victim,64,email,True,Completion,0.81
FRAUD-5523113,Online Shopping,Ontario,2024-12-17,4009.65,employer,26,email,True,Processing,0.33
FRAUD-7366836,Online Shopping,Ontario,2024-06-18,9424.52,employer,53,phone,False,Completion,0.69
FRAUD-9575991,Payment Fraud,Ontario,2024-12-16,3042.94,victim,39,phone,True,Initiation,0.57
FRAUD-7255945,Payment Fraud,Ontario,2025-01-05,3179.9,police,27,in-person,False,Processing,0.78
FRAUD-6733826,Online Shopping,Ontario,2024-12-18,7111.39,victim,59,email,False,Processing,0.55
FRAUD-6156925,Government-Related,Ontario,2024-11-19,8227.49,police,80,phone,True,Completion,0.64
FRAUD-7096816,Investment Fraud,Ontario,2025-02-24,3965.14,police,18,in-person,False,Completion,0.56
FRAUD-5891955,Investment Fraud,Ontario,2025-01-06,2552.33,victim,35,phone,False,Processing,0.18
FRAUD-4301780,Online Shopping,Ontario,2024-06-30,5233.91,employer,65,phone,False,Processing,0.46
FRAUD-3274777,Investment Fraud,Ontario,2025-01-27,6050.79,police,74,phone,True,Initiation,0.6
FRAUD-2992645,Identity Fraud,Ontario,2024-06-06,1345.27,police,28,email,True,Processing,0.49
FRAUD-8327750,Investment Fraud,Ontario,2025-02-22,7009.08,police,43,email,True,Processing,0.33
FRAUD-8722150,Other,Ontario,2025-01-25,8532.15,employer,46,in-person,True,Processing,0.38
FRAUD-1333328,Investment Fraud,Ontario,2024-09-15,7322.81,victim,79,email,True,Completion,0.43
FRAUD-9761152,Health Fraud,Ontario,2025-03-03,5145.23,victim,81,phone,False,Processing,0.5
FRAUD-8245390,Government-Related,Ontario,2024-06-23,8989.99,victim,75,in-person,True,Processing,0.71
FRAUD-6721103,Employment Fraud,Ontario,2024-10-27,7381.03,victim,38,in-person,False,Processing,0.29
FRAUD-4274170,Government-Related,Ontario,2024-11-10,5541.08,employer,30,phone,True,Processing,0.45
FRAUD-6596446,Payment Fraud,Ontario,2024-06-07,9763.48,employer,22,in-person,True,Completion,0.44
FRAUD-9687479,Health Fraud,Ontario,2024-06-28,9377.81,victim,73,in-person,True,Completion,0.42
FRAUD-8048991,Online Shopping,Ontario,2024-05-12,4176.15,victim,32,in-person,False,Processing,0.11
FRAUD-3311674,Government-Related,Ontario,2024-10-12,1766.14,police,84,phone,True,Initiation,0.52
FRAUD-5481837,Online Shopping,Ontario,2025-03-15,3669.4,victim,22,email,True,Initiation,0.34
FRAUD-6709316,Online Shopping,Ontario,2024-08-31,6230.19,employer,38,email,True,Initiation,0.88
FRAUD-9779877,Online Shopping,Ontario,2025-02-23,3652.87,police,81,email,True,Initiation,0.11
FRAUD-8921720,Payment Fraud,Ontario,2024-07-20,3539.58,victim,78,in-person,False,Processing,0.82
FRAUD-7796036,Payment Fraud,Ontario,2024-12-16,5976.47,employer,60,phone,False,Initiation,0.8
FRAUD-5789705,Payment Fraud,Ontario,2024-10-27,3640.35,police,73,in-person,True,Processing,0.2
FRAUD-1199887,Investment Fraud,Ontario,2025-02-12,5336.03,police,48,in-person,False,Completion,0.35
FRAUD-8959692,Payment Fraud,Ontario,2024-09-27,5424.32,employer,44,email,True,Initiation,0.83
FRAUD-6154952,Investment Fraud,Ontario,2024-06-24,1477.54,victim,40,in-person,False,Initiation,0.68
FRAUD-8081925,Payment Fraud,Ontario,2025-03-09,9832.32,police,62,phone,True,Initiation,0.41
FRAUD-3260786,Employment Fraud,Ontario,2024-06-26,2690.3,police,69,in-person,True,Completion,0.7
FRAUD-2745758,Payment Fraud,Ontario,2024-04-01,7856.8,employer,62,email,False,Processing,0.33
FRAUD-4868461,Investment Fraud,Ontario,2024-10-01,4235.09,employer,61,in-person,True,Initiation,0.46
FRAUD-7365067,Employment Fraud,Ontario,2024-12-16,637.01,police,47,phone,True,Initiation,0.75
FRAUD-4427252,Investment Fraud,Ontario,2025-03-12,2302.85,employer,43,in-person,True,Processing,0.62
FRAUD-1125830,Government-Related,Ontario,2024-06-21,2241.95,police,37,phone,False,Processing,0.21
FRAUD-8432215,Payment Fraud,Ontario,2025-01-27,7758.71,police,53,phone,False,Initiation,0.79
FRAUD-8748546,Government-Related,Ontario,2024-12-28,9360.14,police,52,phone,True,Processing,0.55
FRAUD-3183755,Investment Fraud,Ontario,2024-10-22,8571.47,employer,39,email,False,Initiation,0.61
FRAUD-5198471,Investment Fraud,Ontario,2024-12-26,4052.69,victim,48,email,True,Processing,0.63
FRAUD-7189573,Identity Fraud,Ontario,2024-09-29,9292.99,employer,40,in-person,True,Processing,0.11
FRAUD-2302047,Payment Fraud,Ontario,2024-04-11,7876.15,employer,35,in-person,False,Completion,0.11
FRAUD-4446564,Payment Fraud,Ontario,2024-04-23,6072.75,police,39,email,True,Initiation,0.36
FRAUD-9664703,Employment Fraud,Ontario,2024-08-23,4045.7,employer,20,in-person,False,Initiation,0.57
FRAUD-8892358,Employment Fraud,Ontario,2024-11-21,9736.13,police,74,phone,False,Initiation,0.73
FRAUD-5311454,Investment Fraud,Ontario,2024-07-24,4039.71,employer,18,in-person,True,Initiation,0.62
FRAUD-1933983,Payment Fraud,Ontario,2024-11-17,9757.59,employer,27,email,False,Processing,0.35
FRAUD-7330247,Investment Fraud,Ontario,2024-05-19,2523.14,victim,67,email,False,Completion,0.3
FRAUD-6166690,Investment Fraud,Ontario,2024-09-18,8493.14,employer,23,email,False,Initiation,0.51
FRAUD-6941908,Payment Fraud,Ontario,2024-05-02,4737.62,victim,36,email,False,Initiation,0.22
FRAUD-8912297,Payment Fraud,Ontario,2024-08-04,688.97,victim,65,phone,True,Initiation,0.44
FRAUD-9589303,Health Fraud,Ontario,2024-08-01,3560.93,victim,35,email,False,Completion,0.29
FRAUD-5949180,Investment Fraud,Ontario,2024-07-19,9617.57,police,31,phone,True,Initiation,0.36
FRAUD-9268556,Employment Fraud,Ontario,2024-07-02,1774.51,employer,36,email,True,Completion,0.21
FRAUD-7090336,Government-Related,Ontario,2024-12-02,9383.87,police,22,email,False,Initiation,0.42
FRAUD-4652710,Online Shopping,Ontario,2024-06-07,5717.86,employer,27,in-person,True,Initiation,0.6
FRAUD-6891842,Employment Fraud,Ontario,2024-06-06,3786.47,victim,55,in-person,True,Completion,0.67
FRAUD-9719942,Employment Fraud,Ontario,2024-10-24,6098.84,victim,79,phone,True,Initiation,0.23
FRAUD-2255782,Identity Fraud,Ontario,2024-04-05,3251.68,employer,32,phone,True,Initiation,0.31
FRAUD-8887591,Health Fraud,Ontario,2024-09-19,2907.08,police,22,in-person,False,Initiation,0.64
FRAUD-1041865,Online Shopping,Ontario,2024-08-23,3469.86,police,47,email,True,Initiation,0.82
FRAUD-3387795,Investment Fraud,Ontario,2024-06-16,7530.51,employer,30,email,True,Completion,0.79
FRAUD-4976092,Government-Related,Ontario,2024-05-09,9060.48,police,80,email,False,Processing,0.59
FRAUD-7132195,Online Shopping,Ontario,2024-08-07,735.95,victim,66,email,False,Completion,0.22
FRAUD-8230945,Employment Fraud,Ontario,2024-12-03,2110.59,employer,81,email,False,Processing,0.13
FRAUD-3015547,Identity Fraud,Ontario,2024-04-12,9813.77,police,79,in-person,False,Completion,0.27
FRAUD-7247006,Online Shopping,Ontario,2024-11-20,556.29,police,61,in-person,True,Processing,0.78
FRAUD-6785957,Identity Fraud,Ontario,2025-01-31,2010.79,victim,34,email,False,Processing,0.79
FRAUD-8944099,Payment Fraud,Ontario,2024-06-03,746.62,police,43,phone,True,Initiation,0.35
FRAUD-9304747,Investment Fraud,Ontario,2024-11-18,6167.52,employer,65,phone,False,Completion,0.37
FRAUD-6190763,Identity Fraud,Ontario,2024-09-16,9119.61,victim,56,in-person,False,Completion,0.7
FRAUD-4142385,Identity Fraud,Ontario,2024-04-23,6981.73,employer,76,email,True,Initiation,0.21
FRAUD-6843809,Government-Related,Ontario,2025-02-08,2567.54,victim,69,email,True,Completion,0.32
FRAUD-4579915,Online Shopping,Ontario,2025-01-31,7469.49,victim,81,phone,False,Initiation,0.34
FRAUD-3878924,Investment Fraud,Ontario,2024-04-06,5260.39,victim,26,email,False,Completion,0.36
FRAUD-1615923,Payment Fraud,Ontario,2024-05-16,627.07,victim,39,phone,False,Processing,0.4
FRAUD-2728344,Payment Fraud,Ontario,2024-11-22,5293.45,police,37,phone,True,Completion,0.39
FRAUD-3044525,Identity Fraud,Ontario,2024-04-14,2035.64,employer,55,phone,True,Initiation,0.42
FRAUD-1849772,Government-Related,Ontario,2024-05-20,2242.46,victim,19,phone,False,Processing,0.8
FRAUD-9413108,Employment Fraud,Ontario,2024-12-28,6677.11,victim,79,phone,False,Completion,0.9
FRAUD-3326847,Identity Fraud,Ontario,2024-11-21,6842.99,employer,18,email,True,Completion,0.86
FRAUD-9386812,Online Shopping,Ontario,2024-05-22,2679.72,police,22,phone,True,Completion,0.27
FRAUD-2463094,Investment Fraud,Ontario,2024-07-12,2995.6,employer,45,in-person,False,Completion,0.42
FRAUD-2705328,Investment Fraud,Ontario,2025-01-17,1212.57,victim,74,phone,True,Completion,0.37
FRAUD-5574341,Investment Fraud,Ontario,2025-02-18,4868.6,employer,67,in-person,True,Completion,0.11
FRAUD-1061061,Payment Fraud,Ontario,2025-03-17,1994.87,employer,63,email,True,Processing,0.82
FRAUD-3414519,Investment Fraud,Ontario,2025-01-12,1244.55,employer,64,phone,False,Initiation,0.86
FRAUD-3247531,Investment Fraud,Ontario,2024-05-03,9392.52,employer,73,in-person,True,Processing,0.53
FRAUD-9693784,Identity Fraud,Ontario,2024-11-07,7056.73,employer,57,phone,False,Processing,0.74
FRAUD-6773898,Investment Fraud,Ontario,2024-12-04,2742.32,employer,64,in-person,True,Processing,0.82
FRAUD-2712907,Identity Fraud,Ontario,2024-09-13,6630.15,victim,74,phone,True,Initiation,0.77
FRAUD-4785836,Payment Fraud,Ontario,2025-03-30,1304.97,police,54,email,False,Processing,0.8
FRAUD-7283877,Identity Fraud,Ontario,2024-12-27,1989.29,employer,83,in-person,False,Completion,0.11
FRAUD-2158122,Health Fraud,Ontario,2025-01-26,6524.73,police,58,in-person,True,Initiation,0.22
FRAUD-8683643,Payment Fraud,Ontario,2024-11-20,7099.28,police,71,email,True,Initiation,0.78
FRAUD-1123167,Identity Fraud,Ontario,2025-01-03,5442.38,victim,22,email,False,Initiation,0.12
FRAUD-7854108,Investment Fraud,Ontario,2025-01-25,5204.78,victim,79,email,False,Processing,0.45
FRAUD-1001397,Online Shopping,Ontario,2025-03-03,5690.27,victim,46,email,False,Completion,0.83
FRAUD-4467237,Employment Fraud,Ontario,2025-02-13,4432.45,police,31,in-person,False,Initiation,0.47
FRAUD-9332109,Employment Fraud,Ontario,2024-05-16,5452.71,employer,27,email,True,Completion,0.4
FRAUD-3620995,Payment Fraud,Ontario,2024-04-26,6179.54,victim,60,phone,False,Processing,0.27
FRAUD-1164638,Payment Fraud,Ontario,2025-02-16,3921.78,victim,69,in-person,True,Processing,0.21
FRAUD-1881433,Other,Ontario,2024-04-25,8467.42,victim,85,phone,False,Initiation,0.51
FRAUD-4896095,Identity Fraud,Ontario,2024-10-22,6786.56,employer,54,in-person,False,Processing,0.63
FRAUD-5345684,Health Fraud,Ontario,2025-02-11,4973.88,police,68,phone,False,Initiation,0.43
FRAUD-2401236,Online Shopping,Ontario,2024-09-28,1096.48,police,74,email,True,Initiation,0.7
FRAUD-1953768,Other,Ontario,2024-11-02,7308.29,police,64,phone,False,Processing,0.42
FRAUD-7361713,Identity Fraud,Ontario,2025-03-01,520.84,employer,81,email,True,Initiation,0.5
FRAUD-6804686,Other,Ontario,2025-02-13,7376.49,employer,60,email,False,Processing,0.18
FRAUD-8307117,Investment Fraud,Ontario,2024-05-27,6914.11,victim,72,email,True,Initiation,0.84
FRAUD-9720165,Payment Fraud,Ontario,2024-10-13,7184.24,police,63,email,False,Completion,0.7
FRAUD-9814712,Government-Related,Ontario,2025-01-01,6009.61,police,49,in-person,False,Completion,0.55
FRAUD-9838374,Investment Fraud,Ontario,2025-03-10,3012.54,victim,81,phone,True,Processing,0.14
FRAUD-8796912,Health Fraud,Ontario,2025-02-23,776.77,employer,51,email,False,Initiation,0.68
FRAUD-1651591,Investment Fraud,Ontario,2024-06-13,4797.07,victim,47,in-person,True,Completion,0.64
FRAUD-1786877,Online Shopping,Ontario,2024-09-23,3766.61,victim,50,email,True,Processing,0.72
FRAUD-4125340,Investment Fraud,Ontario,2024-10-17,1355.05,employer,24,in-person,False,Initiation,0.19
FRAUD-8290742,Identity Fraud,Ontario,2024-04-05,8247.26,police,69,email,True,Initiation,0.59
FRAUD-9394413,Investment Fraud,Ontario,2024-05-07,702.27,victim,28,phone,False,Initiation,0.32
FRAUD-8132681,Investment Fraud,Ontario,2024-08-27,9855.32,police,64,in-person,False,Completion,0.15
FRAUD-3437676,Identity Fraud,Ontario,2025-02-23,526.74,employer,56,phone,True,Initiation,0.12
FRAUD-4843391,Health Fraud,Ontario,2024-10-03,2734.87,employer,35,phone,False,Processing,0.27
FRAUD-8563687,Online Shopping,Ontario,2024-08-25,1903.68,police,64,in-person,False,Completion,0.19
FRAUD-9958898,Identity Fraud,Ontario,2024-08-23,3112.83,employer,30,phone,True,Initiation,0.41
FRAUD-3599355,Online Shopping,Ontario,2024-10-06,1614.06,police,29,in-person,False,Completion,0.29
FRAUD-1338652,Employment Fraud,Ontario,2024-04-21,9543.4,employer,41,in-person,True,Initiation,0.86
FRAUD-3033049,Employment Fraud,Ontario,2024-11-27,2075.7,employer,71,in-person,True,Processing,0.6
FRAUD-9969614,Online Shopping,Ontario,2024-05-14,5124.13,police,65,in-person,True,Completion,0.52
FRAUD-2459122,Investment Fraud,Ontario,2025-02-06,3914.37,victim,85,in-person,True,Completion,0.31
FRAUD-2062180,Government-Related,Ontario,2024-08-23,1181.28,police,54,in-person,True,Processing,0.4
FRAUD-1076775,Government-Related,Ontario,2025-02-01,4353.27,police,72,phone,False,Completion,0.31
FRAUD-8512953,Payment Fraud,Ontario,2024-10-31,1770.83,police,44,email,True,Initiation,0.78
FRAUD-2880660,Other,Ontario,2024-05-19,9969.26,police,49,email,False,Completion,0.25
FRAUD-3284935,Identity Fraud,Ontario,2024-07-07,7783.44,employer,74,phone,True,Initiation,0.61
FRAUD-3241182,Online Shopping,Ontario,2024-10-19,4363.04,victim,82,in-person,False,Processing,0.77
FRAUD-4168080,Payment Fraud,Ontario,2024-05-21,4357.44,employer,49,in-person,True,Completion,0.49
FRAUD-5505754,Identity Fraud,Ontario,2025-01-28,6793.66,employer,72,in-person,False,Completion,0.74
FRAUD-7187213,Payment Fraud,Ontario,2025-01-28,1311.89,victim,46,in-person,True,Initiation,0.11
FRAUD-5105513,Online Shopping,Ontario,2025-01-24,8537.16,employer,55,phone,True,Completion,0.35
FRAUD-2871064,Payment Fraud,Ontario,2024-10-12,3517.25,victim,41,email,True,Completion,0.85
FRAUD-4477351,Investment Fraud,Ontario,2024-07-07,2372.0,employer,50,in-person,True,Initiation,0.59
FRAUD-7897115,Online Shopping,Ontario,2024-08-02,4537.47,victim,46,email,True,Processing,0.23
FRAUD-5803679,Payment Fraud,Ontario,2024-08-14,4140.72,police,21,in-person,False,Processing,0.13
FRAUD-4922376,Investment Fraud,Ontario,2025-03-06,6999.68,employer,57,email,False,Completion,0.87
FRAUD-5946144,Online Shopping,Ontario,2024-09-29,6323.77,employer,59,email,True,Completion,0.4
FRAUD-5639584,Employment Fraud,Ontario,2024-09-17,9980.93,victim,82,phone,True,Completion,0.46
FRAUD-9402463,Payment Fraud,Ontario,2024-10-26,6287.76,victim,20,in-person,True,Initiation,0.64
FRAUD-2060554,Other,Ontario,2024-12-16,9667.84,victim,63,phone,False,Initiation,0.31
FRAUD-8394705,Payment Fraud,Ontario,2024-10-15,2036.04,police,51,email,True,Completion,0.11
FRAUD-8783454,Investment Fraud,Ontario,2024-04-12,731.75,victim,66,in-person,False,Processing,0.52
FRAUD-4049102,Employment Fraud,Ontario,2024-10-25,2571.01,employer,65,phone,False,Processing,0.27
FRAUD-4579221,Identity Fraud,Ontario,2024-04-04,5835.72,victim,81,in-person,False,Processing,0.26
FRAUD-5453690,Investment Fraud,Ontario,2024-10-30,881.46,victim,35,email,False,Processing,0.29
FRAUD-5179958,Health Fraud,Ontario,2024-11-22,3238.71,victim,26,in-person,False,Completion,0.14
FRAUD-3845842,Employment Fraud,Ontario,2024-10-03,9960.36,police,51,in-person,False,Processing,0.75
FRAUD-8723322,Investment Fraud,Ontario,2024-11-30,3377.83,victim,38,email,True,Initiation,0.78
FRAUD-2060964,Identity Fraud,Ontario,2025-03-06,7053.02,employer,53,email,False,Initiation,0.21
FRAUD-7455581,Payment Fraud,Ontario,2024-08-29,7393.25,victim,85,phone,True,Processing,0.39
FRAUD-7813208,Online Shopping,Ontario,2024-08-13,8692.27,victim,33,phone,False,Initiation,0.35
FRAUD-4266038,Health Fraud,Ontario,2024-10-31,4387.01,employer,56,phone,True,Completion,0.57
FRAUD-3494282,Investment Fraud,Ontario,2024-12-15,6646.27,victim,49,email,True,Initiation,0.59
FRAUD-9930200,Online Shopping,Ontario,2024-08-17,5600.67,police,53,in-person,False,Processing,0.19
FRAUD-1078657,Online Shopping,Ontario,2024-11-08,3973.81,victim,78,phone,True,Initiation,0.57
FRAUD-5761938,Payment Fraud,Ontario,2024-05-01,5328.82,victim,85,phone,False,Processing,0.23
FRAUD-6940726,Payment Fraud,Ontario,2024-08-26,673.98,victim,55,email,False,Processing,0.3
